NUMBER OF TIMES THE ALGORITHM SEPANN REPEATS ITS LOOP:
Repeat times    n         c
      1       137669   1623.47
      1       137584   1623.47
      1       137499   1623.47
      1       137414   1623.47
      1       137329   1623.47
      1       137244   1623.47
      1       137159   1623.47
      1       137074   1623.47
      1       136989   1623.47
      1       136904   1623.47
      1       136819   1623.47
      1       136734   1623.47
      1       136649   1623.47
      1       136564   1623.47
      1       136479   1623.47
      1       136394   1623.47
      1       136309   1623.47
      1       136225   1623.47
      1       136141   1623.47
      1       136057   1623.47
      1       135973   1623.47
      1       135889   1623.47
      1       135805   1623.47
      1       135721   1623.47
      1       135637   1623.47
      1       135553   1623.47
      1       135469   1623.47
      1       135385   1623.47
      1       135301   1623.47
      1       135217   1623.47
      1       135133   1623.47
      1       135049   1623.47
      1       134965   1623.47
      1       134881   1623.47
      1       134797   1623.47
      1       134713   1623.47
      1       134630   1623.47
      1       134547   1623.47
      1       134464   1623.47
      1       134381   1623.47
      1       134298   1623.47
      1       134215   1623.47
      1       134132   1623.47
      1       134049   1623.47
      1       133966   1623.47
      1       133883   1623.47
      1       133800   1623.47
      1       133717   1623.47
      1       133634   1623.47
      1       133551   1623.47
      1       133468   1623.47
      1       133385   1623.47
      1       133302   1623.47
      1       133219   1623.47
      1       133136   1623.47
      1       133053   1623.47
      1       132971   1623.47
      1       132889   1623.47
      1       132807   1623.47
      1       132725   1623.47
      1       132643   1623.47
      1       132561   1623.47
      1       132479   1623.47
      1       132397   1623.47
      1       132315   1623.47
      1       132233   1623.47
      1       132151   1623.47
      1       132069   1623.47
      1       131987   1623.47
      1       131905   1623.47
      1       131823   1623.47
      1       131741   1623.47
      1       131659   1623.47
      1       131577   1623.47
      1       131495   1623.47
      1       131414   1623.47
      1       131333   1623.47
      1       131252   1623.47
      1       131171   1623.47
      1       131090   1623.47
      1       131009   1623.47
      1       130928   1623.47
      1       130847   1623.47
      1       130766   1623.47
      1       130685   1623.47
      1       130604   1623.47
      1       130523   1623.47
      1       130442   1623.47
      1       130361   1623.47
      1       130280   1623.47
      1       130199   1623.47
      1       130118   1623.47
      1       130037   1623.47
      1       129956   1623.47
      1       129875   1623.47
      1       129795   1623.47
      1       129715   1623.47
      1       129635   1623.47
      1       129555   1623.47
      1       129475   1623.47
      1       129395   1623.47
      1       129315   1623.47
      1       129235   1623.47
      1       129155   1623.47
      1       129075   1623.47
      1       128995   1623.47
      1       128915   1623.47
      1       128835   1623.47
      1       128755   1623.47
      1       128675   1623.47
      1       128595   1623.47
      1       128515   1623.47
      1       128435   1623.47
      1       128355   1623.47
      1       128275   1623.47
      1       128195   1623.47
      1       128116   1623.47
      1       128037   1623.47
      1       127958   1623.47
      1       127879   1623.47
      1       127800   1623.47
      1       127721   1623.47
      1       127642   1623.47
      1       127563   1623.47
      1       127484   1623.47
      1       127405   1623.47
      1       127326   1623.47
      1       127247   1623.47
      1       127168   1623.47
      1       127089   1623.47
      1       127010   1623.47
      1       126931   1623.47
      1       126852   1623.47
      1       126773   1623.47
      1       126694   1623.47
      1       126615   1623.47
      1       126537   1623.47
      1       126459   1623.47
      1       126381   1623.47
      1       126303   1623.47
      1       126225   1623.47
      1       126147   1623.47
      1       126069   1623.47
      1       125991   1623.47
      1       125913   1623.47
      1       125835   1623.47
      1       125757   1623.47
      1       125679   1623.47
      1       125601   1623.47
      1       125523   1623.47
      1       125445   1623.47
      1       125367   1623.47
      1       125289   1623.47
      1       125211   1623.47
      1       125133   1623.47
      1       125055   1623.47
      1       124977   1623.47
      1       124900   1623.47
      1       124823   1623.47
      1       124746   1623.47
      1       124669   1623.47
      1       124592   1623.47
      1       124515   1623.47
      1       124438   1623.47
      1       124361   1623.47
      1       124284   1623.47
      1       124207   1623.47
      1       124130   1623.47
      1       124053   1623.47
      1       123976   1623.47
      1       123899   1623.47
      1       123822   1623.47
      1       123745   1623.47
      1       123668   1623.47
      1       123591   1623.47
      1       123514   1623.47
      1       123437   1623.47
      1       123360   1623.47
      1       123284   1623.47
      1       123208   1623.47
      1       123132   1623.47
      1       123056   1623.47
      1       122980   1623.47
      1       122904   1623.47
      1       122828   1623.47
      1       122752   1623.47
      1       122676   1623.47
      1       122600   1623.47
      1       122524   1623.47
      1       122448   1623.47
      1       122372   1623.47
      1       122296   1623.47
      1       122220   1623.47
      1       122144   1623.47
      1       122068   1623.47
      1       121992   1623.47
      1       121916   1623.47
      1       121840   1623.47
      1       121764   1623.47
      1       121688   1623.47
      1       121613   1623.47
      1       121538   1623.47
      1       121463   1623.47
      1       121388   1623.47
      1       121313   1623.47
      1       121238   1623.47
      1       121163   1623.47
      1       121088   1623.47
      1       121013   1623.47
      1       120938   1623.47
      1       120863   1623.47
      1       120788   1623.47
      1       120713   1623.47
      1       120638   1623.47
      1       120563   1623.47
      1       120488   1623.47
      1       120413   1623.47
      1       120338   1623.47
      1       120263   1623.47
      1       120188   1623.47
      1       120113   1623.47
      1       120039   1623.47
      1       119965   1623.47
      1       119891   1623.47
      1       119817   1623.47
      1       119743   1623.47
      1       119669   1623.47
      1       119595   1623.47
      1       119521   1623.47
      1       119447   1623.47
      1       119373   1623.47
      1       119299   1623.47
      1       119225   1623.47
      1       119151   1623.47
      1       119077   1623.47
      1       119003   1623.47
      1       118929   1623.47
      1       118855   1623.47
      1       118781   1623.47
      1       118707   1623.47
      1       118633   1623.47
      1       118559   1623.47
      1       118485   1623.47
      1       118412   1623.47
      1       118339   1623.47
      1       118266   1623.47
      1       118193   1623.47
      1       118120   1623.47
      1       118047   1623.47
      1       117974   1623.47
      1       117901   1623.47
      1       117828   1623.47
      1       117755   1623.47
      1       117682   1623.47
      1       117609   1623.47
      1       117536   1623.47
      1       117463   1623.47
      1       117390   1623.47
      1       117317   1623.47
      1       117244   1623.47
      1       117171   1623.47
      1       117098   1623.47
      1       117025   1623.47
      1       116952   1623.47
      1       116879   1623.47
      1       116807   1623.47
      1       116735   1623.47
      1       116663   1623.47
      1       116591   1623.47
      1       116519   1623.47
      1       116447   1623.47
      1       116375   1623.47
      1       116303   1623.47
      1       116231   1623.47
      1       116159   1623.47
      1       116087   1623.47
      1       116015   1623.47
      1       115943   1623.47
      1       115871   1623.47
      1       115799   1623.47
      1       115727   1623.47
      1       115655   1623.47
      1       115583   1623.47
      1       115511   1623.47
      1       115439   1623.47
      1       115367   1623.47
      1       115295   1623.47
      1       115223   1623.47
      1       115152   1623.47
      1       115081   1623.47
      1       115010   1623.47
      1       114939   1623.47
      1       114868   1623.47
      1       114797   1623.47
      1       114726   1623.47
      1       114655   1623.47
      1       114584   1623.47
      1       114513   1623.47
      1       114442   1623.47
      1       114371   1623.47
      1       114300   1623.47
      1       114229   1623.47
      1       114158   1623.47
      1       114087   1623.47
      1       114016   1623.47
      1       113945   1623.47
      1       113874   1623.47
      1       113803   1623.47
      1       113732   1623.47
      1       113661   1623.47
      1       113590   1623.47
      1       113520   1623.47
      1       113450   1623.47
      1       113380   1623.47
      1       113310   1623.47
      1       113240   1623.47
      1       113170   1623.47
      1       113100   1623.47
      1       113030   1623.47
      1       112960   1623.47
      1       112890   1623.47
      1       112820   1623.47
      1       112750   1623.47
      1       112680   1623.47
      1       112610   1623.47
      1       112540   1623.47
      1       112470   1623.47
      1       112400   1623.47
      1       112330   1623.47
      1       112260   1623.47
      1       112190   1623.47
      1       112120   1623.47
      1       112050   1623.47
      1       111980   1623.47
      1       111911   1623.47
      1       111842   1623.47
      1       111773   1623.47
      1       111704   1623.47
      1       111635   1623.47
      1       111566   1623.47
      1       111497   1623.47
      1       111428   1623.47
      1       111359   1623.47
      1       111290   1623.47
      1       111221   1623.47
      1       111152   1623.47
      1       111083   1623.47
      1       111014   1623.47
      1       110945   1623.47
      1       110876   1623.47
      1       110807   1623.47
      1       110738   1623.47
      1       110669   1623.47
      1       110600   1623.47
      1       110531   1623.47
      1       110462   1623.47
      1       110393   1623.47
      1       110325   1623.47
      1       110257   1623.47
      1       110189   1623.47
      1       110121   1623.47
      1       110053   1623.47
      1       109985   1623.47
      1       109917   1623.47
      1       109849   1623.47
      1       109781   1623.47
      1       109713   1623.47
      1       109645   1623.47
      1       109577   1623.47
      1       109509   1623.47
      1       109441   1623.47
      1       109373   1623.47
      1       109305   1623.47
      1       109237   1623.47
      1       109169   1623.47
      1       109101   1623.47
      1       109033   1623.47
      1       108965   1623.47
      1       108897   1623.47
      1       108829   1623.47
      1       108761   1623.47
      1       108694   1623.47
      1       108627   1623.47
      1       108560   1623.47
      1       108493   1623.47
      1       108426   1623.47
      1       108359   1623.47
      1       108292   1623.47
      1       108225   1623.47
      1       108158   1623.47
      1       108091   1623.47
      1       108024   1623.47
      1       107957   1623.47
      1       107890   1623.47
      1       107823   1623.47
      1       107756   1623.47
      1       107689   1623.47
      1       107622   1623.47
      1       107555   1623.47
      1       107488   1623.47
      1       107421   1623.47
      1       107354   1623.47
      1       107287   1623.47
      1       107220   1623.47
      1       107153   1623.47
      1       107086   1623.47
      1       107020   1623.47
      1       106954   1623.47
      1       106888   1623.47
      1       106822   1623.47
      1       106756   1623.47
      1       106690   1623.47
      1       106624   1623.47
      1       106558   1623.47
      1       106492   1623.47
      1       106426   1623.47
      1       106360   1623.47
      1       106294   1623.47
      1       106228   1623.47
      1       106162   1623.47
      1       106096   1623.47
      1       106030   1623.47
      1       105964   1623.47
      1       105898   1623.47
      1       105832   1623.47
      1       105766   1623.47
      1       105700   1623.47
      1       105634   1623.47
      1       105568   1623.47
      1       105502   1623.47
      1       105437   1623.47
      1       105372   1623.47
      1       105307   1623.47
      1       105242   1623.47
      1       105177   1623.47
      1       105112   1623.47
      1       105047   1623.47
      1       104982   1623.47
      1       104917   1623.47
      1       104852   1623.47
      1       104787   1623.47
      1       104722   1623.47
      1       104657   1623.47
      1       104592   1623.47
      1       104527   1623.47
      1       104462   1623.47
      1       104397   1623.47
      1       104332   1623.47
      1       104267   1623.47
      1       104202   1623.47
      1       104137   1623.47
      1       104072   1623.47
      1       104007   1623.47
      1       103942   1623.47
      1       103877   1623.47
      1       103813   1623.47
      1       103749   1623.47
      1       103685   1623.47
      1       103621   1623.47
      1       103557   1623.47
      1       103493   1623.47
      1       103429   1623.47
      1       103365   1623.47
      1       103301   1623.47
      1       103237   1623.47
      1       103173   1623.47
      1       103109   1623.47
      1       103045   1623.47
      1       102981   1623.47
      1       102917   1623.47
      1       102853   1623.47
      1       102789   1623.47
      1       102725   1623.47
      1       102661   1623.47
      1       102597   1623.47
      1       102533   1623.47
      1       102469   1623.47
      1       102405   1623.47
      1       102341   1623.47
      1       102277   1623.47
      1       102214   1623.47
      1       102151   1623.47
      1       102088   1623.47
      1       102025   1623.47
      1       101962   1623.47
      1       101899   1623.47
      1       101836   1623.47
      1       101773   1623.47
      1       101710   1623.47
      1       101647   1623.47
      1       101584   1623.47
      1       101521   1623.47
      1       101458   1623.47
      1       101395   1623.47
      1       101332   1623.47
      1       101269   1623.47
      1       101206   1623.47
      1       101143   1623.47
      1       101080   1623.47
      1       101017   1623.47
      1       100954   1623.47
      1       100891   1623.47
      1       100828   1623.47
      1       100765   1623.47
      1       100702   1623.47
      1       100639   1623.47
      1       100577   1623.47
      1       100515   1623.47
      1       100453   1623.47
      1       100391   1623.47
      1       100329   1623.47
      1       100267   1623.47
      1       100205   1623.47
      1       100143   1623.47
      1       100081   1623.47
      1       100019   1623.47
      1        99957   1623.47
      1        99895   1623.47
      1        99833   1623.47
      1        99771   1623.47
      1        99709   1623.47
      1        99647   1623.47
      1        99585   1623.47
      1        99523   1623.47
      1        99461   1623.47
      1        99399   1623.47
      1        99337   1623.47
      1        99275   1623.47
      1        99213   1623.47
      1        99151   1623.47
      1        99089   1623.47
      1        99027   1623.47
      1        98966   1623.47
      1        98905   1623.47
      1        98844   1623.47
      1        98783   1623.47
      1        98722   1623.47
      1        98661   1623.47
      1        98600   1623.47
      1        98539   1623.47
      1        98478   1623.47
      1        98417   1623.47
      1        98356   1623.47
      1        98295   1623.47
      1        98234   1623.47
      1        98173   1623.47
      1        98112   1623.47
      1        98051   1623.47
      1        97990   1623.47
      1        97929   1623.47
      1        97868   1623.47
      1        97807   1623.47
      1        97746   1623.47
      1        97685   1623.47
      1        97624   1623.47
      1        97563   1623.47
      1        97502   1623.47
      1        97441   1623.47
      1        97380   1623.47
      1        97320   1623.47
      1        97260   1623.47
      1        97200   1623.47
      1        97140   1623.47
      1        97080   1623.47
      1        97020   1623.47
      1        96960   1623.47
      1        96900   1623.47
      1        96840   1623.47
      1        96780   1623.47
      1        96720   1623.47
      1        96660   1623.47
      1        96600   1623.47
      1        96540   1623.47
      1        96480   1623.47
      1        96420   1623.47
      1        96360   1623.47
      1        96300   1623.47
      1        96240   1623.47
      1        96180   1623.47
      1        96120   1623.47
      1        96060   1623.47
      1        96000   1623.47
      1        95940   1623.47
      1        95880   1623.47
      1        95820   1623.47
      1        95760   1623.47
      1        95701   1623.47
      1        95642   1623.47
      1        95583   1623.47
      1        95524   1623.47
      1        95465   1623.47
      1        95406   1623.47
      1        95347   1623.47
      1        95288   1623.47
      1        95229   1623.47
      1        95170   1623.47
      1        95111   1623.47
      1        95052   1623.47
      1        94993   1623.47
      1        94934   1623.47
      1        94875   1623.47
      1        94816   1623.47
      1        94757   1623.47
      1        94698   1623.47
      1        94639   1623.47
      1        94580   1623.47
      1        94521   1623.47
      1        94462   1623.47
      1        94403   1623.47
      1        94344   1623.47
      1        94285   1623.47
      1        94226   1623.47
      1        94167   1623.47
      1        94108   1623.47
      1        94050   1623.47
      1        93992   1623.47
      1        93934   1623.47
      1        93876   1623.47
      1        93818   1623.47
      1        93760   1623.47
      1        93702   1623.47
      1        93644   1623.47
      1        93586   1623.47
      1        93528   1623.47
      1        93470   1623.47
      1        93412   1623.47
      1        93354   1623.47
      1        93296   1623.47
      1        93238   1623.47
      1        93180   1623.47
      1        93122   1623.47
      1        93064   1623.47
      1        93006   1623.47
      1        92948   1623.47
      1        92890   1623.47
      1        92832   1623.47
      1        92774   1623.47
      1        92716   1623.47
      1        92658   1623.47
      1        92600   1623.47
      1        92542   1623.47
      1        92484   1623.47
      1        92427   1623.47
      1        92370   1623.47
      1        92313   1623.47
      1        92256   1623.47
      1        92199   1623.47
      1        92142   1623.47
      1        92085   1623.47
      1        92028   1623.47
      1        91971   1623.47
      1        91914   1623.47
      1        91857   1623.47
      1        91800   1623.47
      1        91743   1623.47
      1        91686   1623.47
      1        91629   1623.47
      1        91572   1623.47
      1        91515   1623.47
      1        91458   1623.47
      1        91401   1623.47
      1        91344   1623.47
      1        91287   1623.47
      1        91230   1623.47
      1        91173   1623.47
      1        91116   1623.47
      1        91059   1623.47
      1        91002   1623.47
      1        90945   1623.47
      1        90888   1623.47
      1        90832   1623.47
      1        90776   1623.47
      1        90720   1623.47
      1        90664   1623.47
      1        90608   1623.47
      1        90552   1623.47
      1        90496   1623.47
      1        90440   1623.47
      1        90384   1623.47
      1        90328   1623.47
      1        90272   1623.47
      1        90216   1623.47
      1        90160   1623.47
      1        90104   1623.47
      1        90048   1623.47
      1        89992   1623.47
      1        89936   1623.47
      1        89880   1623.47
      1        89824   1623.47
      1        89768   1623.47
      1        89712   1623.47
      1        89656   1623.47
      1        89600   1623.47
      1        89544   1623.47
      1        89488   1623.47
      1        89432   1623.47
      1        89376   1623.47
      1        89320   1623.47
      1        89264   1623.47
      1        89209   1623.47
      1        89154   1623.47
      1        89099   1623.47
      1        89044   1623.47
      1        88989   1623.47
      1        88934   1623.47
      1        88879   1623.47
      1        88824   1623.47
      1        88769   1623.47
      1        88714   1623.47
      1        88659   1623.47
      1        88604   1623.47
      1        88549   1623.47
      1        88494   1623.47
      1        88439   1623.47
      1        88384   1623.47
      1        88329   1623.47
      1        88274   1623.47
      1        88219   1623.47
      1        88164   1623.47
      1        88109   1623.47
      1        88054   1623.47
      1        87999   1623.47
      1        87944   1623.47
      1        87889   1623.47
      1        87834   1623.47
      1        87779   1623.47
      1        87724   1623.47
      1        87669   1623.47
      1        87614   1623.47
      1        87560   1623.47
      1        87506   1623.47
      1        87452   1623.47
      1        87398   1623.47
      1        87344   1623.47
      1        87290   1623.47
      1        87236   1623.47
      1        87182   1623.47
      1        87128   1623.47
      1        87074   1623.47
      1        87020   1623.47
      1        86966   1623.47
      1        86912   1623.47
      1        86858   1623.47
      1        86804   1623.47
      1        86750   1623.47
      1        86696   1623.47
      1        86642   1623.47
      1        86588   1623.47
      1        86534   1623.47
      1        86480   1623.47
      1        86426   1623.47
      1        86372   1623.47
      1        86318   1623.47
      1        86264   1623.47
      1        86210   1623.47
      1        86156   1623.47
      1        86102   1623.47
      1        86048   1623.47
      1        85994   1623.47
      1        85941   1623.47
      1        85888   1623.47
      1        85835   1623.47
      1        85782   1623.47
      1        85729   1623.47
      1        85676   1623.47
      1        85623   1623.47
      1        85570   1623.47
      1        85517   1623.47
      1        85464   1623.47
      1        85411   1623.47
      1        85358   1623.47
      1        85305   1623.47
      1        85252   1623.47
      1        85199   1623.47
      1        85146   1623.47
      1        85093   1623.47
      1        85040   1623.47
      1        84987   1623.47
      1        84934   1623.47
      1        84881   1623.47
      1        84828   1623.47
      1        84775   1623.47
      1        84722   1623.47
      1        84669   1623.47
      1        84616   1623.47
      1        84563   1623.47
      1        84510   1623.47
      1        84457   1623.47
      1        84404   1623.47
      1        84352   1623.47
      1        84300   1623.47
      1        84248   1623.47
      1        84196   1623.47
      1        84144   1623.47
      1        84092   1623.47
      1        84040   1623.47
      1        83988   1623.47
      1        83936   1623.47
      1        83884   1623.47
      1        83832   1623.47
      1        83780   1623.47
      1        83728   1623.47
      1        83676   1623.47
      1        83624   1623.47
      1        83572   1623.47
      1        83520   1623.47
      1        83468   1623.47
      1        83416   1623.47
      1        83364   1623.47
      1        83312   1623.47
      1        83260   1623.47
      1        83208   1623.47
      1        83156   1623.47
      1        83104   1623.47
      1        83052   1623.47
      1        83000   1623.47
      1        82948   1623.47
      1        82896   1623.47
      1        82844   1623.47
      1        82792   1623.47
      1        82741   1623.47
      1        82690   1623.47
      1        82639   1623.47
      1        82588   1623.47
      1        82537   1623.47
      1        82486   1623.47
      1        82435   1623.47
      1        82384   1623.47
      1        82333   1623.47
      1        82282   1623.47
      1        82231   1623.47
      1        82180   1623.47
      1        82129   1623.47
      1        82078   1623.47
      1        82027   1623.47
      1        81976   1623.47
      1        81925   1623.47
      1        81874   1623.47
      1        81823   1623.47
      1        81772   1623.47
      1        81721   1623.47
      1        81670   1623.47
      1        81619   1623.47
      1        81568   1623.47
      1        81517   1623.47
      1        81466   1623.47
      1        81415   1623.47
      1        81364   1623.47
      1        81313   1623.47
      1        81262   1623.47
      1        81211   1623.47
      1        81160   1623.47
      1        81110   1623.47
      1        81060   1623.47
      1        81010   1623.47
      1        80960   1623.47
      1        80910   1623.47
      1        80860   1623.47
      1        80810   1623.47
      1        80760   1623.47
      1        80710   1623.47
      1        80660   1623.47
      1        80610   1623.47
      1        80560   1623.47
      1        80510   1623.47
      1        80460   1623.47
      1        80410   1623.47
      1        80360   1623.47
      1        80310   1623.47
      1        80260   1623.47
      1        80210   1623.47
      1        80160   1623.47
      1        80110   1623.47
      1        80060   1623.47
      1        80010   1623.47
      1        79960   1623.47
      1        79910   1623.47
      1        79860   1623.47
      1        79810   1623.47
      1        79760   1623.47
      1        79710   1623.47
      1        79660   1623.47
      1        79610   1623.47
      1        79560   1623.47
