NUMBER OF TIMES THE ALGORITHM SEPANN REPEATS ITS LOOP:
n = 100,000 points
Repeat times    n         c
      1       144605   1623.47
      1       144515   1623.47
      1       144425   1623.47
      1       144336   1623.47
      1       144247   1623.47
      1       144158   1623.47
      1       144069   1623.47
      1       143980   1623.47
      1       143891   1623.47
      1       143802   1623.47
      1       143713   1623.47
      1       143624   1623.47
      1       143535   1623.47
      1       143446   1623.47
      1       143357   1623.47
      1       143268   1623.47
      1       143179   1623.47
      1       143090   1623.47
      1       143001   1623.47
      1       142912   1623.47
      1       142823   1623.47
      1       142735   1623.47
      1       142647   1623.47
      1       142559   1623.47
      1       142471   1623.47
      1       142383   1623.47
      1       142295   1623.47
      1       142207   1623.47
      1       142119   1623.47
      1       142031   1623.47
      1       141943   1623.47
      1       141855   1623.47
      1       141767   1623.47
      1       141679   1623.47
      1       141591   1623.47
      1       141503   1623.47
      1       141415   1623.47
      1       141327   1623.47
      1       141239   1623.47
      1       141152   1623.47
      1       141065   1623.47
      1       140978   1623.47
      1       140891   1623.47
      1       140804   1623.47
      1       140717   1623.47
      1       140630   1623.47
      1       140543   1623.47
      1       140456   1623.47
      1       140369   1623.47
      1       140282   1623.47
      1       140195   1623.47
      1       140108   1623.47
      1       140021   1623.47
      1       139934   1623.47
      1       139847   1623.47
      1       139760   1623.47
      1       139673   1623.47
      1       139586   1623.47
      1       139500   1623.47
      1       139414   1623.47
      1       139328   1623.47
      1       139242   1623.47
      1       139156   1623.47
      1       139070   1623.47
      1       138984   1623.47
      1       138898   1623.47
      1       138812   1623.47
      1       138726   1623.47
      1       138640   1623.47
      1       138554   1623.47
      1       138468   1623.47
      1       138382   1623.47
      1       138296   1623.47
      1       138210   1623.47
      1       138124   1623.47
      1       138038   1623.47
      1       137952   1623.47
      1       137867   1623.47
      1       137782   1623.47
      1       137697   1623.47
      1       137612   1623.47
      1       137527   1623.47
      1       137442   1623.47
      1       137357   1623.47
      1       137272   1623.47
      1       137187   1623.47
      1       137102   1623.47
      1       137017   1623.47
      1       136932   1623.47
      1       136847   1623.47
      1       136762   1623.47
      1       136677   1623.47
      1       136592   1623.47
      1       136507   1623.47
      1       136422   1623.47
      1       136337   1623.47
      1       136253   1623.47
      1       136169   1623.47
      1       136085   1623.47
      1       136001   1623.47
      1       135917   1623.47
      1       135833   1623.47
      1       135749   1623.47
      1       135665   1623.47
      1       135581   1623.47
      1       135497   1623.47
      1       135413   1623.47
      1       135329   1623.47
      1       135245   1623.47
      1       135161   1623.47
      1       135077   1623.47
      1       134993   1623.47
      1       134909   1623.47
      1       134825   1623.47
      1       134741   1623.47
      1       134658   1623.47
      1       134575   1623.47
      1       134492   1623.47
      1       134409   1623.47
      1       134326   1623.47
      1       134243   1623.47
      1       134160   1623.47
      1       134077   1623.47
      1       133994   1623.47
      1       133911   1623.47
      1       133828   1623.47
      1       133745   1623.47
      1       133662   1623.47
      1       133579   1623.47
      1       133496   1623.47
      1       133413   1623.47
      1       133330   1623.47
      1       133247   1623.47
      1       133164   1623.47
      1       133081   1623.47
      1       132999   1623.47
      1       132917   1623.47
      1       132835   1623.47
      1       132753   1623.47
      1       132671   1623.47
      1       132589   1623.47
      1       132507   1623.47
      1       132425   1623.47
      1       132343   1623.47
      1       132261   1623.47
      1       132179   1623.47
      1       132097   1623.47
      1       132015   1623.47
      1       131933   1623.47
      1       131851   1623.47
      1       131769   1623.47
      1       131687   1623.47
      1       131605   1623.47
      1       131523   1623.47
      1       131441   1623.47
      1       131360   1623.47
      1       131279   1623.47
      1       131198   1623.47
      1       131117   1623.47
      1       131036   1623.47
      1       130955   1623.47
      1       130874   1623.47
      1       130793   1623.47
      1       130712   1623.47
      1       130631   1623.47
      1       130550   1623.47
      1       130469   1623.47
      1       130388   1623.47
      1       130307   1623.47
      1       130226   1623.47
      1       130145   1623.47
      1       130064   1623.47
      1       129983   1623.47
      1       129902   1623.47
      1       129821   1623.47
      1       129741   1623.47
      1       129661   1623.47
      1       129581   1623.47
      1       129501   1623.47
      1       129421   1623.47
      1       129341   1623.47
      1       129261   1623.47
      1       129181   1623.47
      1       129101   1623.47
      1       129021   1623.47
      1       128941   1623.47
      1       128861   1623.47
      1       128781   1623.47
      1       128701   1623.47
      1       128621   1623.47
      1       128541   1623.47
      1       128461   1623.47
      1       128381   1623.47
      1       128301   1623.47
      1       128221   1623.47
      1       128142   1623.47
      1       128063   1623.47
      1       127984   1623.47
      1       127905   1623.47
      1       127826   1623.47
      1       127747   1623.47
      1       127668   1623.47
      1       127589   1623.47
      1       127510   1623.47
      1       127431   1623.47
      1       127352   1623.47
      1       127273   1623.47
      1       127194   1623.47
      1       127115   1623.47
      1       127036   1623.47
      1       126957   1623.47
      1       126878   1623.47
      1       126799   1623.47
      1       126720   1623.47
      1       126641   1623.47
      1       126562   1623.47
      1       126484   1623.47
      1       126406   1623.47
      1       126328   1623.47
      1       126250   1623.47
      1       126172   1623.47
      1       126094   1623.47
      1       126016   1623.47
      1       125938   1623.47
      1       125860   1623.47
      1       125782   1623.47
      1       125704   1623.47
      1       125626   1623.47
      1       125548   1623.47
      1       125470   1623.47
      1       125392   1623.47
      1       125314   1623.47
      1       125236   1623.47
      1       125158   1623.47
      1       125080   1623.47
      1       125002   1623.47
      1       124925   1623.47
      1       124848   1623.47
      1       124771   1623.47
      1       124694   1623.47
      1       124617   1623.47
      1       124540   1623.47
      1       124463   1623.47
      1       124386   1623.47
      1       124309   1623.47
      1       124232   1623.47
      1       124155   1623.47
      1       124078   1623.47
      1       124001   1623.47
      1       123924   1623.47
      1       123847   1623.47
      1       123770   1623.47
      1       123693   1623.47
      1       123616   1623.47
      1       123539   1623.47
      1       123462   1623.47
      1       123385   1623.47
      1       123308   1623.47
      1       123232   1623.47
      1       123156   1623.47
      1       123080   1623.47
      1       123004   1623.47
      1       122928   1623.47
      1       122852   1623.47
      1       122776   1623.47
      1       122700   1623.47
      1       122624   1623.47
      1       122548   1623.47
      1       122472   1623.47
      1       122396   1623.47
      1       122320   1623.47
      1       122244   1623.47
      1       122168   1623.47
      1       122092   1623.47
      1       122016   1623.47
      1       121940   1623.47
      1       121864   1623.47
      1       121788   1623.47
      1       121712   1623.47
      1       121637   1623.47
      1       121562   1623.47
      1       121487   1623.47
      1       121412   1623.47
      1       121337   1623.47
      1       121262   1623.47
      1       121187   1623.47
      1       121112   1623.47
      1       121037   1623.47
      1       120962   1623.47
      1       120887   1623.47
      1       120812   1623.47
      1       120737   1623.47
      1       120662   1623.47
      1       120587   1623.47
      1       120512   1623.47
      1       120437   1623.47
      1       120362   1623.47
      1       120287   1623.47
      1       120212   1623.47
      1       120137   1623.47
      1       120062   1623.47
      1       119988   1623.47
      1       119914   1623.47
      1       119840   1623.47
      1       119766   1623.47
      1       119692   1623.47
      1       119618   1623.47
      1       119544   1623.47
      1       119470   1623.47
      1       119396   1623.47
      1       119322   1623.47
      1       119248   1623.47
      1       119174   1623.47
      1       119100   1623.47
      1       119026   1623.47
      1       118952   1623.47
      1       118878   1623.47
      1       118804   1623.47
      1       118730   1623.47
      1       118656   1623.47
      1       118582   1623.47
      1       118508   1623.47
      1       118435   1623.47
      1       118362   1623.47
      1       118289   1623.47
      1       118216   1623.47
      1       118143   1623.47
      1       118070   1623.47
      1       117997   1623.47
      1       117924   1623.47
      1       117851   1623.47
      1       117778   1623.47
      1       117705   1623.47
      1       117632   1623.47
      1       117559   1623.47
      1       117486   1623.47
      1       117413   1623.47
      1       117340   1623.47
      1       117267   1623.47
      1       117194   1623.47
      1       117121   1623.47
      1       117048   1623.47
      1       116975   1623.47
      1       116902   1623.47
      1       116829   1623.47
      1       116757   1623.47
      1       116685   1623.47
      1       116613   1623.47
      1       116541   1623.47
      1       116469   1623.47
      1       116397   1623.47
      1       116325   1623.47
      1       116253   1623.47
      1       116181   1623.47
      1       116109   1623.47
      1       116037   1623.47
      1       115965   1623.47
      1       115893   1623.47
      1       115821   1623.47
      1       115749   1623.47
      1       115677   1623.47
      1       115605   1623.47
      1       115533   1623.47
      1       115461   1623.47
      1       115389   1623.47
      1       115317   1623.47
      1       115245   1623.47
      1       115174   1623.47
      1       115103   1623.47
      1       115032   1623.47
      1       114961   1623.47
      1       114890   1623.47
      1       114819   1623.47
      1       114748   1623.47
      1       114677   1623.47
      1       114606   1623.47
      1       114535   1623.47
      1       114464   1623.47
      1       114393   1623.47
      1       114322   1623.47
      1       114251   1623.47
      1       114180   1623.47
      1       114109   1623.47
      1       114038   1623.47
      1       113967   1623.47
      1       113896   1623.47
      1       113825   1623.47
      1       113754   1623.47
      1       113683   1623.47
      1       113612   1623.47
      1       113542   1623.47
      1       113472   1623.47
      1       113402   1623.47
      1       113332   1623.47
      1       113262   1623.47
      1       113192   1623.47
      1       113122   1623.47
      1       113052   1623.47
      1       112982   1623.47
      1       112912   1623.47
      1       112842   1623.47
      1       112772   1623.47
      1       112702   1623.47
      1       112632   1623.47
      1       112562   1623.47
      1       112492   1623.47
      1       112422   1623.47
      1       112352   1623.47
      1       112282   1623.47
      1       112212   1623.47
      1       112142   1623.47
      1       112072   1623.47
      1       112002   1623.47
      1       111933   1623.47
      1       111864   1623.47
      1       111795   1623.47
      1       111726   1623.47
      1       111657   1623.47
      1       111588   1623.47
      1       111519   1623.47
      1       111450   1623.47
      1       111381   1623.47
      1       111312   1623.47
      1       111243   1623.47
      1       111174   1623.47
      1       111105   1623.47
      1       111036   1623.47
      1       110967   1623.47
      1       110898   1623.47
      1       110829   1623.47
      1       110760   1623.47
      1       110691   1623.47
      1       110622   1623.47
      1       110553   1623.47
      1       110484   1623.47
      1       110415   1623.47
      1       110346   1623.47
      1       110278   1623.47
      1       110210   1623.47
      1       110142   1623.47
      1       110074   1623.47
      1       110006   1623.47
      1       109938   1623.47
      1       109870   1623.47
      1       109802   1623.47
      1       109734   1623.47
      1       109666   1623.47
      1       109598   1623.47
      1       109530   1623.47
      1       109462   1623.47
      1       109394   1623.47
      1       109326   1623.47
      1       109258   1623.47
      1       109190   1623.47
      1       109122   1623.47
      1       109054   1623.47
      1       108986   1623.47
      1       108918   1623.47
      1       108850   1623.47
      1       108782   1623.47
      1       108714   1623.47
      1       108647   1623.47
      1       108580   1623.47
      1       108513   1623.47
      1       108446   1623.47
      1       108379   1623.47
      1       108312   1623.47
      1       108245   1623.47
      1       108178   1623.47
      1       108111   1623.47
      1       108044   1623.47
      1       107977   1623.47
      1       107910   1623.47
      1       107843   1623.47
      1       107776   1623.47
      1       107709   1623.47
      1       107642   1623.47
      1       107575   1623.47
      1       107508   1623.47
      1       107441   1623.47
      1       107374   1623.47
      1       107307   1623.47
      1       107240   1623.47
      1       107173   1623.47
      1       107106   1623.47
      1       107040   1623.47
      1       106974   1623.47
      1       106908   1623.47
      1       106842   1623.47
      1       106776   1623.47
      1       106710   1623.47
      1       106644   1623.47
      1       106578   1623.47
      1       106512   1623.47
      1       106446   1623.47
      1       106380   1623.47
      1       106314   1623.47
      1       106248   1623.47
      1       106182   1623.47
      1       106116   1623.47
      1       106050   1623.47
      1       105984   1623.47
      1       105918   1623.47
      1       105852   1623.47
      1       105786   1623.47
      1       105720   1623.47
      1       105654   1623.47
      1       105588   1623.47
      1       105522   1623.47
      1       105457   1623.47
      1       105392   1623.47
      1       105327   1623.47
      1       105262   1623.47
      1       105197   1623.47
      1       105132   1623.47
      1       105067   1623.47
      1       105002   1623.47
      1       104937   1623.47
      1       104872   1623.47
      1       104807   1623.47
      1       104742   1623.47
      1       104677   1623.47
      1       104612   1623.47
      1       104547   1623.47
      1       104482   1623.47
      1       104417   1623.47
      1       104352   1623.47
      1       104287   1623.47
      1       104222   1623.47
      1       104157   1623.47
      1       104092   1623.47
      1       104027   1623.47
      1       103962   1623.47
      1       103897   1623.47
      1       103833   1623.47
      1       103769   1623.47
      1       103705   1623.47
      1       103641   1623.47
      1       103577   1623.47
      1       103513   1623.47
      1       103449   1623.47
      1       103385   1623.47
      1       103321   1623.47
      1       103257   1623.47
      1       103193   1623.47
      1       103129   1623.47
      1       103065   1623.47
      1       103001   1623.47
      1       102937   1623.47
      1       102873   1623.47
      1       102809   1623.47
      1       102745   1623.47
      1       102681   1623.47
      1       102617   1623.47
      1       102553   1623.47
      1       102489   1623.47
      1       102425   1623.47
      1       102361   1623.47
      1       102297   1623.47
      1       102233   1623.47
      1       102170   1623.47
      1       102107   1623.47
      1       102044   1623.47
      1       101981   1623.47
      1       101918   1623.47
      1       101855   1623.47
      1       101792   1623.47
      1       101729   1623.47
      1       101666   1623.47
      1       101603   1623.47
      1       101540   1623.47
      1       101477   1623.47
      1       101414   1623.47
      1       101351   1623.47
      1       101288   1623.47
      1       101225   1623.47
      1       101162   1623.47
      1       101099   1623.47
      1       101036   1623.47
      1       100973   1623.47
      1       100910   1623.47
      1       100847   1623.47
      1       100784   1623.47
      1       100721   1623.47
      1       100658   1623.47
      1       100595   1623.47
      1       100533   1623.47
      1       100471   1623.47
      1       100409   1623.47
      1       100347   1623.47
      1       100285   1623.47
      1       100223   1623.47
      1       100161   1623.47
      1       100099   1623.47
      1       100037   1623.47
      1        99975   1623.47
      1        99913   1623.47
      1        99851   1623.47
      1        99789   1623.47
      1        99727   1623.47
      1        99665   1623.47
      1        99603   1623.47
      1        99541   1623.47
      1        99479   1623.47
      1        99417   1623.47
      1        99355   1623.47
      1        99293   1623.47
      1        99231   1623.47
      1        99169   1623.47
      1        99107   1623.47
      1        99045   1623.47
      1        98983   1623.47
      1        98922   1623.47
      1        98861   1623.47
      1        98800   1623.47
      1        98739   1623.47
      1        98678   1623.47
      1        98617   1623.47
      1        98556   1623.47
      1        98495   1623.47
      1        98434   1623.47
      1        98373   1623.47
      1        98312   1623.47
      1        98251   1623.47
      1        98190   1623.47
      1        98129   1623.47
      1        98068   1623.47
      1        98007   1623.47
      1        97946   1623.47
      1        97885   1623.47
      1        97824   1623.47
      1        97763   1623.47
      1        97702   1623.47
      1        97641   1623.47
      1        97580   1623.47
      1        97519   1623.47
      1        97458   1623.47
      1        97397   1623.47
      1        97337   1623.47
      1        97277   1623.47
      1        97217   1623.47
      1        97157   1623.47
      1        97097   1623.47
      1        97037   1623.47
      1        96977   1623.47
      1        96917   1623.47
      1        96857   1623.47
      1        96797   1623.47
      1        96737   1623.47
      1        96677   1623.47
      1        96617   1623.47
      1        96557   1623.47
      1        96497   1623.47
      1        96437   1623.47
      1        96377   1623.47
      1        96317   1623.47
      1        96257   1623.47
      1        96197   1623.47
      1        96137   1623.47
      1        96077   1623.47
      1        96017   1623.47
      1        95957   1623.47
      1        95897   1623.47
      1        95837   1623.47
      1        95777   1623.47
      1        95718   1623.47
      1        95659   1623.47
      1        95600   1623.47
      1        95541   1623.47
      1        95482   1623.47
      1        95423   1623.47
      1        95364   1623.47
      1        95305   1623.47
      1        95246   1623.47
      1        95187   1623.47
      1        95128   1623.47
      1        95069   1623.47
      1        95010   1623.47
      1        94951   1623.47
      1        94892   1623.47
      1        94833   1623.47
      1        94774   1623.47
      1        94715   1623.47
      1        94656   1623.47
      1        94597   1623.47
      1        94538   1623.47
      1        94479   1623.47
      1        94420   1623.47
      1        94361   1623.47
      1        94302   1623.47
      1        94243   1623.47
      1        94184   1623.47
      1        94125   1623.47
      1        94067   1623.47
      1        94009   1623.47
      1        93951   1623.47
      1        93893   1623.47
      1        93835   1623.47
      1        93777   1623.47
      1        93719   1623.47
      1        93661   1623.47
      1        93603   1623.47
      1        93545   1623.47
      1        93487   1623.47
      1        93429   1623.47
      1        93371   1623.47
      1        93313   1623.47
      1        93255   1623.47
      1        93197   1623.47
      1        93139   1623.47
      1        93081   1623.47
      1        93023   1623.47
      1        92965   1623.47
      1        92907   1623.47
      1        92849   1623.47
      1        92791   1623.47
      1        92733   1623.47
      1        92675   1623.47
      1        92617   1623.47
      1        92559   1623.47
      1        92501   1623.47
      1        92444   1623.47
      1        92387   1623.47
      1        92330   1623.47
      1        92273   1623.47
      1        92216   1623.47
      1        92159   1623.47
      1        92102   1623.47
      1        92045   1623.47
      1        91988   1623.47
      1        91931   1623.47
      1        91874   1623.47
      1        91817   1623.47
      1        91760   1623.47
      1        91703   1623.47
      1        91646   1623.47
      1        91589   1623.47
      1        91532   1623.47
      1        91475   1623.47
      1        91418   1623.47
      1        91361   1623.47
      1        91304   1623.47
      1        91247   1623.47
      1        91190   1623.47
      1        91133   1623.47
      1        91076   1623.47
      1        91019   1623.47
      1        90962   1623.47
      1        90905   1623.47
      1        90849   1623.47
      1        90793   1623.47
      1        90737   1623.47
      1        90681   1623.47
      1        90625   1623.47
      1        90569   1623.47
      1        90513   1623.47
      1        90457   1623.47
      1        90401   1623.47
      1        90345   1623.47
      1        90289   1623.47
      1        90233   1623.47
      1        90177   1623.47
      1        90121   1623.47
      1        90065   1623.47
      1        90009   1623.47
      1        89953   1623.47
      1        89897   1623.47
      1        89841   1623.47
      1        89785   1623.47
      1        89729   1623.47
      1        89673   1623.47
      1        89617   1623.47
      1        89561   1623.47
      1        89505   1623.47
      1        89449   1623.47
      1        89393   1623.47
      1        89337   1623.47
      1        89281   1623.47
      1        89226   1623.47
      1        89171   1623.47
      1        89116   1623.47
      1        89061   1623.47
      1        89006   1623.47
      1        88951   1623.47
      1        88896   1623.47
      1        88841   1623.47
      1        88786   1623.47
      1        88731   1623.47
      1        88676   1623.47
      1        88621   1623.47
      1        88566   1623.47
      1        88511   1623.47
      1        88456   1623.47
      1        88401   1623.47
      1        88346   1623.47
      1        88291   1623.47
      1        88236   1623.47
      1        88181   1623.47
      1        88126   1623.47
      1        88071   1623.47
      1        88016   1623.47
      1        87961   1623.47
      1        87906   1623.47
      1        87851   1623.47
      1        87796   1623.47
      1        87741   1623.47
      1        87686   1623.47
      1        87631   1623.47
      1        87577   1623.47
      1        87523   1623.47
      1        87469   1623.47
      1        87415   1623.47
      1        87361   1623.47
      1        87307   1623.47
      1        87253   1623.47
      1        87199   1623.47
      1        87145   1623.47
      1        87091   1623.47
      1        87037   1623.47
      1        86983   1623.47
      1        86929   1623.47
      1        86875   1623.47
      1        86821   1623.47
      1        86767   1623.47
      1        86713   1623.47
      1        86659   1623.47
      1        86605   1623.47
      1        86551   1623.47
      1        86497   1623.47
      1        86443   1623.47
      1        86389   1623.47
      1        86335   1623.47
      1        86281   1623.47
      1        86227   1623.47
      1        86173   1623.47
      1        86119   1623.47
      1        86065   1623.47
      1        86011   1623.47
      1        85958   1623.47
      1        85905   1623.47
      1        85852   1623.47
      1        85799   1623.47
      1        85746   1623.47
      1        85693   1623.47
      1        85640   1623.47
      1        85587   1623.47
      1        85534   1623.47
      1        85481   1623.47
      1        85428   1623.47
      1        85375   1623.47
      1        85322   1623.47
      1        85269   1623.47
      1        85216   1623.47
      1        85163   1623.47
      1        85110   1623.47
      1        85057   1623.47
      1        85004   1623.47
      1        84951   1623.47
      1        84898   1623.47
      1        84845   1623.47
      1        84792   1623.47
      1        84739   1623.47
      1        84686   1623.47
      1        84633   1623.47
      1        84580   1623.47
      1        84527   1623.47
      1        84474   1623.47
      1        84421   1623.47
      1        84368   1623.47
      1        84316   1623.47
      1        84264   1623.47
      1        84212   1623.47
      1        84160   1623.47
      1        84108   1623.47
      1        84056   1623.47
      1        84004   1623.47
      1        83952   1623.47
      1        83900   1623.47
      1        83848   1623.47
      1        83796   1623.47
      1        83744   1623.47
      1        83692   1623.47
      1        83640   1623.47
      1        83588   1623.47
      1        83536   1623.47
      1        83484   1623.47
      1        83432   1623.47
      1        83380   1623.47
      1        83328   1623.47
      1        83276   1623.47
      1        83224   1623.47
      1        83172   1623.47
      1        83120   1623.47
      1        83068   1623.47
      1        83016   1623.47
      1        82964   1623.47
      1        82912   1623.47
      1        82860   1623.47
      1        82808   1623.47
      1        82756   1623.47
      1        82705   1623.47
      1        82654   1623.47
      1        82603   1623.47
      1        82552   1623.47
      1        82501   1623.47
      1        82450   1623.47
      1        82399   1623.47
      1        82348   1623.47
      1        82297   1623.47
      1        82246   1623.47
      1        82195   1623.47
      1        82144   1623.47
      1        82093   1623.47
      1        82042   1623.47
      1        81991   1623.47
      1        81940   1623.47
      1        81889   1623.47
      1        81838   1623.47
      1        81787   1623.47
      1        81736   1623.47
      1        81685   1623.47
      1        81634   1623.47
      1        81583   1623.47
      1        81532   1623.47
      1        81481   1623.47
      1        81430   1623.47
      1        81379   1623.47
      1        81328   1623.47
      1        81277   1623.47
      1        81226   1623.47
      1        81175   1623.47
      1        81124   1623.47
      1        81074   1623.47
      1        81024   1623.47
      1        80974   1623.47
      1        80924   1623.47
      1        80874   1623.47
      1        80824   1623.47
      1        80774   1623.47
      1        80724   1623.47
      1        80674   1623.47
      1        80624   1623.47
      1        80574   1623.47
      1        80524   1623.47
      1        80474   1623.47
      1        80424   1623.47
      1        80374   1623.47
      1        80324   1623.47
      1        80274   1623.47
      1        80224   1623.47
      1        80174   1623.47
      1        80124   1623.47
      1        80074   1623.47
      1        80024   1623.47
      1        79974   1623.47
      1        79924   1623.47
      1        79874   1623.47
      1        79824   1623.47
      1        79774   1623.47
      1        79724   1623.47
      1        79674   1623.47
      1        79624   1623.47
      1        79574   1623.47

n = 800,000 points
Repeat times    n         c
      1       800000   1623.47
      1       799507   1623.47
      1       798402   1623.47
      1       797289   1623.47
      1       796797   1623.47
      1       795698   1623.47
      1       795207   1623.47
      1       794099   1623.47
      1       793008   1623.47
      1       791846   1623.47
      1       791358   1623.47
      1       790235   1623.47
      1       789748   1623.47
      1       789261   1623.47
      1       788169   1623.47
      1       786992   1623.47
      1       785882   1623.47
      1       785397   1623.47
      1       784285   1623.47
      1       783801   1623.47
      1       782688   1623.47
      1       782205   1623.47
      1       781124   1623.47
      1       780067   1623.47
      1       778981   1623.47
      1       778021   1623.47
      1       777541   1623.47
      1       777062   1623.47
      1       775987   1623.47
      1       774848   1623.47
      1       774370   1623.47
      1       773893   1623.47
      1       772905   1623.47
      1       771852   1623.47
      1       770767   1623.47
      1       770292   1623.47
      1       769282   1623.47
      1       768808   1623.47
      1       767747   1623.47
      1       767274   1623.47
      1       766801   1623.47
      1       765692   1623.47
      1       765220   1623.47
      1       764748   1623.47
      1       763745   1623.47
      1       763274   1623.47
      1       762234   1623.47
      1       761764   1623.47
      1       760717   1623.47
      1       760248   1623.47
      1       759222   1623.47
      1       758065   1623.47
      1       757033   1623.47
      1       755927   1623.47
      1       754852   1623.47
      1       753847   1623.47
      1       753382   1623.47
      1       752917   1623.47
      1       752453   1623.47
      1       751320   1623.47
      1       750857   1623.47
      1       750394   1623.47
      1       749931   1623.47
      1       748931   1623.47
      1       747914   1623.47
      1       746880   1623.47
      1       745823   1623.47
      1       745363   1623.47
      1       744903   1623.47
      1       743835   1623.47
      1       742912   1623.47
      1       741867   1623.47
      1       741410   1623.47
      1       740415   1623.47
      1       739525   1623.47
      1       739069   1623.47
      1       738613   1623.47
      1       737546   1623.47
      1       737091   1623.47
      1       736636   1623.47
      1       735591   1623.47
      1       734550   1623.47
      1       734097   1623.47
      1       733077   1623.47
      1       732625   1623.47
      1       731660   1623.47
      1       730668   1623.47
      1       730217   1623.47
      1       729100   1623.47
      1       728133   1623.47
      1       727110   1623.47
      1       726662   1623.47
      1       725733   1623.47
      1       725285   1623.47
      1       724294   1623.47
      1       723847   1623.47
      1       723401   1623.47
      1       722955   1623.47
      1       722032   1623.47
      1       721005   1623.47
      1       720122   1623.47
      1       719678   1623.47
      1       718715   1623.47
      1       718272   1623.47
      1       717829   1623.47
      1       716933   1623.47
      1       715977   1623.47
      1       715535   1623.47
      1       714564   1623.47
      1       714123   1623.47
      1       713165   1623.47
      1       712725   1623.47
      1       711733   1623.47
      1       710748   1623.47
      1       710310   1623.47
      1       709872   1623.47
      1       708873   1623.47
      1       708011   1623.47
      1       707574   1623.47
      1       707138   1623.47
      1       706217   1623.47
      1       705202   1623.47
      1       704767   1623.47
      1       703776   1623.47
      1       703342   1623.47
      1       702396   1623.47
      1       701963   1623.47
      1       701037   1623.47
      1       700149   1623.47
      1       699717   1623.47
      1       698721   1623.47
      1       698290   1623.47
      1       697859   1623.47
      1       696913   1623.47
      1       695940   1623.47
      1       695511   1623.47
      1       695082   1623.47
      1       694204   1623.47
      1       693262   1623.47
      1       692834   1623.47
      1       691902   1623.47
      1       691008   1623.47
      1       690142   1623.47
      1       689716   1623.47
      1       689291   1623.47
      1       688455   1623.47
      1       688030   1623.47
      1       687055   1623.47
      1       686631   1623.47
      1       685732   1623.47
      1       684898   1623.47
      1       684476   1623.47
      1       684054   1623.47
      1       683056   1623.47
      1       682107   1623.47
      1       681686   1623.47
      1       680739   1623.47
      1       679823   1623.47
      1       679404   1623.47
      1       678985   1623.47
      1       678566   1623.47
      1       677640   1623.47
      1       676672   1623.47
      1       676255   1623.47
      1       675838   1623.47
      1       674887   1623.47
      1       674471   1623.47
      1       673602   1623.47
      1       673187   1623.47
      1       672244   1623.47
      1       671829   1623.47
      1       671415   1623.47
      1       671001   1623.47
      1       670587   1623.47
      1       669654   1623.47
      1       669241   1623.47
      1       668828   1623.47
      1       668416   1623.47
      1       667445   1623.47
      1       667033   1623.47
      1       666105   1623.47
      1       665694   1623.47
      1       665283   1623.47
      1       664400   1623.47
      1       663990   1623.47
      1       663581   1623.47
      1       662651   1623.47
      1       662242   1623.47
      1       661834   1623.47
      1       660895   1623.47
      1       660031   1623.47
      1       659624   1623.47
      1       658802   1623.47
      1       658396   1623.47
      1       657468   1623.47
      1       657063   1623.47
      1       656658   1623.47
      1       656253   1623.47
      1       655438   1623.47
      1       654567   1623.47
      1       654163   1623.47
      1       653760   1623.47
      1       653357   1623.47
      1       652485   1623.47
      1       651663   1623.47
      1       651261   1623.47
      1       650392   1623.47
      1       649541   1623.47
      1       648677   1623.47
      1       647920   1623.47
      1       647116   1623.47
      1       646717   1623.47
      1       646318   1623.47
      1       645919   1623.47
      1       645066   1623.47
      1       644282   1623.47
      1       643885   1623.47
      1       643488   1623.47
      1       642609   1623.47
      1       641713   1623.47
      1       641317   1623.47
      1       640921   1623.47
      1       639957   1623.47
      1       639038   1623.47
      1       638306   1623.47
      1       637419   1623.47
      1       636577   1623.47
      1       636184   1623.47
      1       635436   1623.47
      1       635044   1623.47
      1       634172   1623.47
      1       633287   1623.47
      1       632896   1623.47
      1       632506   1623.47
      1       631618   1623.47
      1       631228   1623.47
      1       630839   1623.47
      1       630001   1623.47
      1       629612   1623.47
      1       628834   1623.47
      1       628446   1623.47
      1       628058   1623.47
      1       627218   1623.47
      1       626450   1623.47
      1       625583   1623.47
      1       624804   1623.47
      1       624419   1623.47
      1       624034   1623.47
      1       623649   1623.47
      1       622880   1623.47
      1       622027   1623.47
      1       621643   1623.47
      1       621010   1623.47
      1       620171   1623.47
      1       619788   1623.47
      1       619406   1623.47
      1       618591   1623.47
      1       618209   1623.47
      1       617828   1623.47
      1       617447   1623.47
      1       617066   1623.47
      1       616271   1623.47
      1       615891   1623.47
      1       615511   1623.47
      1       615131   1623.47
      1       614340   1623.47
      1       613961   1623.47
      1       613582   1623.47
      1       612783   1623.47
      1       612405   1623.47
      1       612027   1623.47
      1       611650   1623.47
      1       611273   1623.47
      1       610397   1623.47
      1       610021   1623.47
      1       609183   1623.47
      1       608353   1623.47
      1       607978   1623.47
      1       607603   1623.47
      1       606874   1623.47
      1       606143   1623.47
      1       605291   1623.47
      1       604918   1623.47
      1       604545   1623.47
      1       603706   1623.47
      1       603334   1623.47
      1       602525   1623.47
      1       602153   1623.47
      1       601433   1623.47
      1       600694   1623.47
      1       600323   1623.47
      1       599518   1623.47
      1       598674   1623.47
      1       598305   1623.47
      1       597559   1623.47
      1       597190   1623.47
      1       596822   1623.47
      1       596004   1623.47
      1       595636   1623.47
      1       594827   1623.47
      1       594037   1623.47
      1       593260   1623.47
